251,327917.66,4407559.76,1228.236,39.80060891,-119.0100573,1228.236,-54.26452399
252,327918.47,4407559.17,1228.249,39.80060376,-119.0100477,1228.249,-53.93059011
253,327919.29,4407558.58,1228.264,39.80059862,-119.0100379,1228.264,-54.26452399
254,327920.11,4407557.99,1228.278,39.80059347,-119.0100282,1228.278,-54.26452399
255,327920.93,4407557.39,1228.293,39.80058823,-119.0100185,1228.293,-53.80679267
256,327921.74,4407556.8,1228.308,39.80058308,-119.0100089,1228.308,-53.93059011
257,327922.56,4407556.21,1228.323,39.80057794,-119.0099991,1228.323,-54.26452399
258,327923.38,4407555.62,1228.338,39.80057279,-119.0099894,1228.338,-54.26452399
259,327924.19,4407555.03,1228.353,39.80056764,-119.0099798,1228.353,-53.93059011
260,327925.01,4407554.44,1228.368,39.80056249,-119.0099701,1228.368,-54.26452399
261,327925.83,4407553.85,1228.383,39.80055735,-119.0099603,1228.383,-54.26452395
262,327926.65,4407553.26,1228.398,39.8005522,-119.0099506,1228.398,-54.26452399
263,327927.46,4407552.66,1228.413,39.80054696,-119.009941,1228.413,-53.47114465
264,327928.28,4407552.07,1228.428,39.80054181,-119.0099313,1228.428,-54.26452399
265,327929.1,4407551.48,1228.443,39.80053667,-119.0099215,1228.443,-54.26452399
266,327929.91,4407550.89,1228.458,39.80053152,-119.0099119,1228.458,-53.93059006
267,327930.73,4407550.3,1228.482,39.80052637,-119.0099022,1228.482,-54.26452399
268,327931.55,4407549.71,1228.524,39.80052123,-119.0098925,1228.524,-54.26452399
269,327932.36,4407549.12,1228.565,39.80051608,-119.0098829,1228.565,-53.93059011
270,327933.18,4407548.52,1228.606,39.80051084,-119.0098731,1228.606,-53.80679267
271,327934,4407547.93,1228.646,39.80050569,-119.0098634,1228.646,-54.26452399
272,327934.82,4407547.34,1228.687,39.80050055,-119.0098537,1228.687,-54.26452399
273,327935.63,4407546.75,1228.728,39.8004954,-119.0098441,1228.728,-53.93059011
274,327936.45,4407546.16,1228.768,39.80049025,-119.0098343,1228.768,-54.26452399
275,327937.27,4407545.57,1228.809,39.8004851,-119.0098246,1228.809,-54.26452399
276,327938.08,4407544.98,1228.849,39.80047995,-119.009815,1228.849,-53.93059011
277,327938.9,4407544.39,1228.889,39.80047481,-119.0098053,1228.889,-54.26452395
278,327939.72,4407543.79,1228.93,39.80046957,-119.0097955,1228.93,-53.80679271
279,327940.54,4407543.2,1228.97,39.80046442,-119.0097858,1228.97,-54.26452399
280,327941.35,4407542.61,1229.009,39.80045928,-119.0097762,1229.009,-53.93059011
281,327942.17,4407542.02,1229.049,39.80045413,-119.0097665,1229.049,-54.26452395
282,327942.99,4407541.43,1229.089,39.80044898,-119.0097568,1229.089,-54.26452399
283,327943.8,4407540.84,1229.129,39.80044383,-119.0097471,1229.129,-53.93059011
284,327944.62,4407540.25,1229.168,39.80043869,-119.0097374,1229.168,-54.26452399
285,327945.44,4407539.65,1229.208,39.80043345,-119.0097277,1229.208,-53.80679271
286,327946.26,4407539.06,1229.243,39.8004283,-119.009718,1229.243,-54.26452395
287,327947.07,4407538.47,1229.251,39.80042315,-119.0097083,1229.251,-53.93059011
288,327947.89,4407537.88,1229.257,39.80041801,-119.0096986,1229.257,-54.26452399
